0.0 1.0 0.0 0.0 0.0
0.04005340453938585 0.998396585738 -0.0800211763468 0.00320747422133 0.160106573285
0.0801068090787717 0.993596615536 -0.159528949528 0.0128170545657 0.319571276618
0.12016021361815754 0.985630902267 -0.238012635988 0.0287902109275 0.477755176012
0.1602136181575434 0.97455060195 -0.314966876942 0.0510629437645 0.634025069553
0.20026702269692923 0.960426972397 -0.389894213775 0.0795460414953 0.787756266583
0.24032042723631508 0.94335098268 -0.462307890304 0.114125501785 0.938335609945
0.2803738317757009 0.923432848694 -0.531734183395 0.154663032134 1.08516399278
0.3204272363150868 0.900801457024 -0.597714980072 0.200996671114 1.22765914417
0.3604806408544726 0.875603689478 -0.659810167969 0.252941517075 1.36525821805
0.40053404539385845 0.848003641843 -0.717599971611 0.310290571505 1.49742032835
0.44058744993324434 0.81818178927 -0.770687142691 0.372815640512 1.62362893093
0.48064085447263016 0.786334036816 -0.818699027279 0.440268361241 1.7433940798
0.520694259012016 0.752670693774 -0.861289568901 0.512381311649 1.85625461999
0.5607476635514018 0.717415362563 -0.898141186502 0.588869213836 1.96178025258
0.6008010680907877 0.680803784081 -0.928966449805 0.669430185896 2.05957338725
0.6408544726301736 0.643082528223 -0.953509710592 0.753747163485 2.14927095921
0.6809078771695594 0.604507701492 -0.971548465943 0.841489304815 2.23054596189
0.7209612817089452 0.5653441214 -0.982894152062 0.932312889619 2.30310834602
0.7610146862483311 0.525862863598 -0.987394165729 1.02586399227 2.36670733423
0.8010680907877169 0.486340274101 -0.984932668642 1.12177955913 2.42113234363
0.8411214953271028 0.447057096482 -0.975429883002 1.2196883747 2.46621231078
0.8811748998664887 0.408296298715 -0.958844079977 1.31921343284 2.50181795723
0.9212283044058746 0.370341789157 -0.935171350264 1.41997335481 2.52786165318
0.9612817089452603 0.333476871116 -0.904445879815 1.52158409308 2.54429783675
1.0013351134846462 0.297982717015 -0.866739852591 1.62366061875 2.55112304149
1.041388518024032 0.264136853655 -0.822163232825 1.7258186033 2.54837579956
1.081441922563418 0.232211631051 -0.770863468804 1.82767611891 2.53613646465
1.1214953271028036 0.202472781105 -0.713024665812 1.92885525937 2.51452648425
1.1615487316421895 0.175177910055 -0.648867040278 2.02898382272 2.48370796381
1.2016021361815754 0.150575112282 -0.578645927544 2.12769688122 2.44388276536
1.2416555407209613 0.128901582957 -0.50265031809 2.22463836515 2.39529111875
1.2817089452603472 0.110382251485 -0.421201709144 2.31946261646 2.33821055834
1.321762349799733 0.0952285909213 -0.334653030105 2.41183575893 2.27295493021
1.3618157543391187 0.0836372972833 -0.243386418211 2.50143723489 2.199872214
1.4018691588785046 0.0757892409251 -0.147811845937 2.58796103876 2.119343215
1.4419225634178905 0.0718483048544 -0.0483649589613 2.67111708797 2.03177944526
1.4819759679572764 0.0719604779759 0.0544948484301 2.75063232698 1.93762123761
1.5220293724966623 0.0762528917134 0.160286681994 2.82625189742 1.83733552864
1.5620827770360481 0.0848330301344 0.268510405106 2.89774013132 1.73141362287
1.6021361815754338 0.0977880007047 0.378649057221 2.96488148656 1.62036878846
1.6421895861148197 0.115183895461 0.490171341885 3.02748139237 1.50473377551
1.6822429906542056 0.137065304745 0.602534110525 3.08536693938 1.38505832957
1.7222963951935915 0.163454843564 0.715185119925 3.13838756291 1.26190642395
1.7623497997329773 0.19435289021 0.827565558585 3.18641550525 1.13585371415
1.8024032042723632 0.229737356621 0.939112832769 3.22934625172 1.00748472497
1.842456608811749 0.269563577579 1.04926334351 3.26709884571 0.877390038506
1.8825100133511348 0.313764343372 1.15745518963 3.29961605585 0.746163547662
1.9225634178905207 0.36225002293 1.26313093625 3.32686445281 0.614399636177
1.9626168224299065 0.414908789327 1.36574035365 3.34883438137 0.48269038083
2.0026702269692924 0.471606966454 1.46474314585 3.36553980882 0.351622755497
2.0427236315086783 0.532189482906 1.55961160377 3.37701806265 0.221775903199
2.082777036048064 0.596480425942 1.64983323921 3.38332946573 0.0937184196144
